,ID,Date,Guilty,心理諮商,鑑定書,測謊鑑定,驗傷診斷書,通話紀錄,對話紀錄,坦承,指述,繪圖,輔導紀錄,同事關係,同居關係,按摩,男女朋友
907,臺灣宜蘭地方法院101年侵訴字第41號刑事判決,民國102年02月06日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
908,臺灣臺北地方法院101年侵訴字第50號刑事判決,民國102年01月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
909,臺灣宜蘭地方法院101年侵訴字第9號刑事判決,民國102年01月23日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
910,臺灣士林地方法院101年審侵訴字第48號刑事判決,民國102年01月22日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
911,臺灣高等法院101年侵上訴字第330號刑事判決,民國102年01月17日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
912,臺灣臺北地方法院101年侵訴字第71號刑事判決,民國102年01月11日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
913,臺灣新竹地方法院101年侵訴字第36號刑事判決,民國102年01月11日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
914,臺灣臺中地方法院101年侵訴字第160號刑事判決,民國102年01月10日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
915,臺灣士林地方法院101年侵訴字第16號刑事判決,民國102年01月10日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
916,臺灣新北地方法院101年侵訴字第156號刑事判決,民國102年01月09日,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
917,臺灣高雄地方法院101年侵訴字第122號刑事判決,民國101年12月28日,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
918,臺灣新竹地方法院101年侵訴字第83號刑事判決,民國101年12月28日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
919,臺灣臺北地方法院101年侵訴字第65號刑事判決,民國101年12月28日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
920,臺灣臺南地方法院101年侵訴字第23號刑事判決,民國101年12月28日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
921,臺灣臺北地方法院101年侵訴字第20號刑事判決,民國101年12月28日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
922,臺灣基隆地方法院101年侵訴字第40號刑事判決,民國101年12月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
923,臺灣臺中地方法院101年侵訴字第162號刑事判決,民國101年12月26日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
924,臺灣雲林地方法院101年侵訴字第28號刑事判決,民國101年12月22日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
925,臺灣臺中地方法院101年侵訴字第121號刑事判決,民國101年12月20日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
926,臺灣桃園地方法院101年侵訴字第43號刑事判決,民國101年12月17日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
927,臺灣新竹地方法院101年侵訴字第10號刑事判決,民國101年12月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
928,臺灣新北地方法院101年侵訴字第56號刑事判決,民國101年12月12日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
929,臺灣高雄地方法院101年侵訴字第115號刑事判決,民國101年12月11日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
930,臺灣彰化地方法院101年侵訴字第52號刑事判決,民國101年12月06日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
931,臺灣新北地方法院101年侵訴字第43號刑事判決,民國101年12月06日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
932,臺灣屏東地方法院101年侵訴字第45號刑事判決,民國101年12月05日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
933,臺灣高雄地方法院101年侵訴字第26號刑事判決,民國101年11月30日,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
934,臺灣高雄地方法院101年侵訴字第121號刑事判決,民國101年11月29日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
935,臺灣高等法院101年侵上訴字第283號刑事判決,民國101年11月22日,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
936,臺灣新竹地方法院101年侵訴字第50號刑事判決,民國101年11月16日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
937,臺灣臺北地方法院99年訴字第1945號刑事判決,民國101年11月16日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
938,臺灣嘉義地方法院101年侵訴字第24號刑事判決,民國101年11月08日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
939,臺灣新竹地方法院101年侵訴字第13號刑事判決,民國101年11月08日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
940,臺灣高等法院臺中分院101年侵上訴字第183號刑事判決,民國101年11月07日,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
941,臺灣桃園地方法院101年侵訴字第114號刑事判決,民國101年11月07日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
942,臺灣臺中地方法院101年侵訴字第201號刑事判決,民國101年11月06日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
943,臺灣臺中地方法院101年侵訴字第170號刑事判決,民國101年11月06日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
944,臺灣新北地方法院101年侵訴字第76號刑事判決,民國101年11月05日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
945,臺灣高等法院101年侵上訴字第306號刑事判決,民國101年10月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
946,臺灣嘉義地方法院101年侵訴字第39號刑事判決,民國101年10月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
947,臺灣屏東地方法院101年侵訴字第15號刑事判決,民國101年10月31日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
948,臺灣高等法院101年侵上訴字第252號刑事判決,民國101年10月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
949,臺灣高等法院100年重侵上更(二)字第14號刑事判決,民國101年10月25日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
950,臺灣臺中地方法院101年侵訴字第159號刑事判決,民國101年10月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
951,臺灣屏東地方法院100年侵訴字第44號刑事判決,民國101年10月19日,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
952,臺灣高等法院臺南分院101年侵上訴字第702號刑事判決,民國101年10月16日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
953,臺灣臺南地方法院101年侵訴字第1號刑事判決,民國101年10月16日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
954,臺灣高等法院101年侵上訴字第187號刑事判決,民國101年10月09日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
955,臺灣臺中地方法院101年侵訴字第62號刑事判決,民國101年10月09日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
956,臺灣屏東地方法院100年侵訴字第65號刑事判決,民國101年10月05日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
957,臺灣高等法院高雄分院101年侵上訴字第128號刑事判決,民國101年10月02日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
958,臺灣彰化地方法院101年侵訴字第15號刑事判決,民國101年10月01日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
959,臺灣桃園地方法院101年侵訴字第94號刑事判決,民國101年09月28日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
960,臺灣新北地方法院101年侵訴字第111號刑事判決,民國101年09月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
961,臺灣臺東地方法院101年侵訴字第29號刑事判決,民國101年09月21日,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
962,臺灣臺南地方法院101年侵訴字第22號刑事判決,民國101年09月07日,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
963,臺灣臺北地方法院100年侵訴字第38號刑事判決,民國101年09月04日,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
964,臺灣高雄地方法院101年侵訴字第81號刑事判決,民國101年08月30日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965,臺灣高等法院101年侵上訴字第79號刑事判決,民國101年08月29日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
966,臺灣臺東地方法院101年侵訴字第19號刑事判決,民國101年08月21日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
967,臺灣桃園地方法院100年侵訴緝字第1號刑事判決,民國101年08月21日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
968,臺灣臺中地方法院101年侵訴字第97號刑事判決,民國101年08月17日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,臺灣新北地方法院100年侵訴字第55號刑事判決,民國101年08月16日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
970,臺灣臺中地方法院101年侵訴字第27號刑事判決,民國101年08月01日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
971,臺灣高等法院臺南分院101年侵上訴字第351號刑事判決,民國101年07月31日,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
972,臺灣桃園地方法院101年侵訴字第77號刑事判決,民國101年07月31日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
973,臺灣屏東地方法院101年侵訴字第34號刑事判決,民國101年07月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
974,臺灣屏東地方法院101年侵訴字第19號刑事判決,民國101年07月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
975,臺灣苗栗地方法院101年侵訴字第12號刑事判決,民國101年07月31日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
976,臺灣臺南地方法院100年侵訴字第63號刑事判決,民國101年07月31日,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
977,臺灣苗栗地方法院101年侵訴字第6號刑事判決,民國101年07月27日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
978,臺灣臺中地方法院101年侵訴字第73號刑事判決,民國101年07月23日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
979,臺灣高等法院100年侵上訴字第128號刑事判決,民國101年07月19日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
980,臺灣桃園地方法院100年侵訴字第22號刑事判決,民國101年07月18日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
981,臺灣高等法院101年侵上更(一)字第10號刑事判決,民國101年07月17日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
982,臺灣高雄地方法院101年侵訴字第64號刑事判決,民國101年07月17日,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
983,臺灣高等法院臺中分院101年侵上訴字第25號刑事判決,民國101年07月09日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
984,臺灣臺中地方法院101年侵訴字第50號刑事判決,民國101年07月06日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
985,臺灣桃園地方法院101年侵訴字第53號刑事判決,民國101年07月05日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
986,臺灣臺中地方法院101年侵訴字第112號刑事判決,民國101年06月28日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,臺灣高雄地方法院101年侵訴字第62號刑事判決,民國101年06月26日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
988,臺灣高雄地方法院101年侵訴字第50號刑事判決,民國101年06月22日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
989,臺灣高等法院臺南分院101年侵上訴字第293號刑事判決,民國101年06月21日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,臺灣高等法院100年侵上訴字第75號刑事判決,民國101年06月21日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
991,臺灣彰化地方法院101年侵訴字第9號刑事判決,民國101年06月21日,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
992,臺灣臺中地方法院100年侵訴字第229號刑事判決,民國101年06月21日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
993,臺灣臺南地方法院101年侵訴字第38號刑事判決,民國101年06月13日,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
994,臺灣高等法院101年侵上訴字第124號刑事判決,民國101年06月12日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
995,臺灣臺北地方法院100年侵訴字第94號刑事判決,民國101年06月11日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
996,臺灣高雄地方法院101年侵訴字第47號刑事判決,民國101年06月08日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
997,臺灣新北地方法院100年侵訴字第167號刑事判決,民國101年06月08日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,臺灣高等法院臺中分院100年侵上訴字第2421號刑事判決,民國101年06月07日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
999,臺灣桃園地方法院101年侵訴字第18號刑事判決,民國101年05月31日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1000,臺灣屏東地方法院100年侵訴字第78號刑事判決,民國101年05月31日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,臺灣高等法院花蓮分院101年侵上訴字第5號刑事判決,民國101年05月30日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,臺灣雲林地方法院101年侵訴字第2號刑事判決,民國101年05月21日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1003,臺灣新竹地方法院100年侵訴字第60號刑事判決,民國101年05月21日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1004,臺灣新北地方法院100年侵訴字第13號刑事判決,民國101年05月21日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1005,臺灣南投地方法院101年侵訴字第11號刑事判決,民國101年05月18日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1006,臺灣高等法院花蓮分院101年侵上訴字第3號刑事判決,民國101年05月17日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1007,臺灣新北地方法院100年侵訴字第81號刑事判決,民國101年05月11日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
1008,臺灣高等法院101年重侵上更(二)字第4號刑事判決,民國101年05月10日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1009,臺灣臺中地方法院100年侵訴字第127號刑事判決,民國101年05月04日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1010,臺灣臺中地方法院100年侵訴字第147號刑事判決,民國101年05月03日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1011,臺灣臺中地方法院100年侵訴字第158號刑事判決,民國101年05月02日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1012,臺灣高等法院臺中分院101年侵上訴字第51號刑事判決,民國101年04月25日,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1013,臺灣屏東地方法院101年侵訴字第3號刑事判決,民國101年04月25日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1014,臺灣臺東地方法院100年侵訴字第23號刑事判決,民國101年04月25日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1015,臺灣高雄地方法院101年侵訴字第28號刑事判決,民國101年04月24日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1016,臺灣臺中地方法院100年侵訴字第180號刑事判決,民國101年04月24日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1017,臺灣臺南地方法院100年侵訴字第70號刑事判決,民國101年04月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1018,臺灣新竹地方法院101年侵訴字第19號刑事判決,民國101年04月16日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1019,臺灣臺中地方法院100年侵訴字第206號刑事判決,民國101年04月13日,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1020,臺灣新北地方法院100年侵訴字第73號刑事判決,民國101年04月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1021,臺灣新北地方法院100年侵訴字第28號刑事判決,民國101年04月13日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1022,臺灣臺中地方法院101年侵訴字第15號刑事判決,民國101年04月10日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,臺灣臺東地方法院101年侵訴字第10號刑事判決,民國101年04月03日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1024,臺灣臺北地方法院100年侵訴字第80號刑事判決,民國101年04月03日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1025,臺灣新北地方法院99年訴字第3014號刑事判決,民國101年03月30日,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1026,臺灣士林地方法院101年侵訴字第1號刑事判決,民國101年03月29日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1027,臺灣高等法院臺南分院101年侵上訴字第33號刑事判決,民國101年03月28日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1028,臺灣臺北地方法院100年侵訴字第54號刑事判決,民國101年03月28日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1029,臺灣士林地方法院100年審侵訴字第33號刑事判決,民國101年03月26日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1030,臺灣臺中地方法院100年侵訴字第210號刑事判決,民國101年03月26日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1031,臺灣高等法院高雄分院100年侵上訴字第1226號刑事判決,民國101年03月23日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1032,臺灣臺中地方法院100年侵訴字第49號刑事判決,民國101年03月20日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1033,臺灣新北地方法院100年侵訴字第168號刑事判決,民國101年03月15日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1034,臺灣高等法院101年侵上訴字第11號刑事判決,民國101年03月13日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1035,臺灣新北地方法院100年侵訴字第177號刑事判決,民國101年03月13日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1036,臺灣臺中地方法院100年侵訴字第172號刑事判決,民國101年03月12日,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1037,臺灣屏東地方法院100年侵訴字第105號刑事判決,民國101年03月08日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1038,臺灣宜蘭地方法院100年侵訴字第24號刑事判決,民國101年03月06日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1039,臺灣高等法院臺南分院100年侵上訴字第1039號刑事判決,民國101年02月29日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1040,臺灣高等法院100年侵上訴字第188號刑事判決,民國101年02月29日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1041,臺灣士林地方法院100年審侵訴字第22號刑事判決,民國101年02月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1042,臺灣臺中地方法院100年侵訴字第225號刑事判決,民國101年02月29日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1043,臺灣新北地方法院100年侵訴字第191號刑事判決,民國101年02月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1044,臺灣屏東地方法院100年侵訴字第43號刑事判決,民國101年02月23日,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1045,臺灣新北地方法院100年侵訴字第161號刑事判決,民國101年02月22日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1046,臺灣臺南地方法院100年侵訴字第76號刑事判決,民國101年02月22日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1047,臺灣臺南地方法院100年侵訴字第65號刑事判決,民國101年02月21日,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1048,臺灣屏東地方法院100年侵訴字第52號刑事判決,民國101年02月21日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1049,臺灣臺南地方法院100年侵訴字第4號刑事判決,民國101年02月21日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,臺灣新北地方法院100年侵訴字第153號刑事判決,民國101年02月15日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1051,臺灣臺南地方法院99年訴字第1308號刑事判決,民國101年02月10日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,臺灣臺北地方法院100年侵訴字第63號刑事判決,民國101年02月07日,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1053,臺灣屏東地方法院100年侵訴字第39號刑事判決,民國101年02月02日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1054,臺灣高等法院100年侵上訴字第270號刑事判決,民國101年01月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1055,臺灣高雄地方法院100年侵訴字第95號刑事判決,民國101年01月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1056,臺灣南投地方法院100年侵訴字第25號刑事判決,民國101年01月18日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,臺灣桃園地方法院100年侵訴字第90號刑事判決,民國101年01月17日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1058,臺灣臺南地方法院100年侵訴字第51號刑事判決,民國101年01月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1059,臺灣彰化地方法院100年侵訴字第71號刑事判決,民國101年01月12日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1060,臺灣屏東地方法院100年侵訴字第26號刑事判決,民國101年01月12日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1061,臺灣彰化地方法院100年侵訴字第65號刑事判決,民國101年01月09日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1062,臺灣新北地方法院100年侵訴字第158號刑事判決,民國101年01月05日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1063,臺灣高等法院100年侵上更(一)字第35號刑事判決,民國101年01月04日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1064,臺灣新竹地方法院100年侵訴字第34號刑事判決,民國100年12月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1065,臺灣高等法院100年侵上訴字第236號刑事判決,民國100年12月29日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1066,臺灣桃園地方法院100年侵訴字第74號刑事判決,民國100年12月28日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1067,臺灣苗栗地方法院100年訴字第745號刑事判決,民國100年12月22日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1068,臺灣新北地方法院100年侵訴緝字第2號刑事判決,民國100年12月20日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1069,臺灣臺中地方法院100年訴字第468號刑事判決,民國100年12月19日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1070,臺灣新竹地方法院100年侵訴字第59號刑事判決,民國100年12月19日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1071,臺灣臺東地方法院100年侵訴緝字第1號刑事判決,民國100年12月16日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1072,臺灣高等法院100年侵上訴字第104號刑事判決,民國100年12月15日,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1073,臺灣高等法院100年侵上訴字第267號刑事判決,民國100年12月14日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1074,臺灣基隆地方法院100年侵訴字第15號刑事判決,民國100年11月29日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1075,臺灣桃園地方法院100年侵訴字第114號刑事判決,民國100年11月28日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1076,臺灣新北地方法院99年訴字第2647號刑事判決,民國100年11月25日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1077,臺灣高等法院100年侵上訴字第211號刑事判決,民國100年11月24日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1078,臺灣桃園地方法院100年侵訴字第118號刑事判決,民國100年11月16日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1079,臺灣臺中地方法院100年侵訴字第100號刑事判決,民國100年11月16日,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1080,臺灣高雄地方法院100年侵訴字第120號刑事判決,民國100年11月10日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1081,臺灣彰化地方法院100年侵訴字第56號刑事判決,民國100年11月08日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1082,臺灣苗栗地方法院100年訴字第564號刑事判決,民國100年11月03日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,臺灣臺中地方法院100年侵訴字第137號刑事判決,民國100年11月01日,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1084,臺灣桃園地方法院100年侵訴字第51號刑事判決,民國100年10月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1085,臺灣苗栗地方法院100年訴字第545號刑事判決,民國100年10月27日,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1086,臺灣高雄地方法院100年侵訴字第113號刑事判決,民國100年10月27日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1087,臺灣彰化地方法院100年侵訴字第33號刑事判決,民國100年10月18日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
1088,臺灣臺中地方法院100年侵訴字第109號刑事判決,民國100年10月14日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1089,臺灣雲林地方法院100年侵訴緝字第1號刑事判決,民國100年10月07日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1090,臺灣新北地方法院99年訴字第3441號刑事判決,民國100年09月29日,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
1091,臺灣臺北地方法院99年訴字第1853號刑事判決,民國100年09月28日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,臺灣高雄地方法院100年侵訴字第93號刑事判決,民國100年09月23日,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,臺灣新北地方法院100年侵訴字第19號刑事判決,民國100年09月22日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1094,臺灣高等法院高雄分院100年侵上訴字第1089號刑事判決,民國100年09月20日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1095,臺灣臺中地方法院100年侵訴字第97號刑事判決,民國100年09月06日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1096,臺灣桃園地方法院100年侵訴字第35號刑事判決,民國100年09月06日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1097,臺灣屏東地方法院99年訴字第643號刑事判決,民國100年09月05日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1098,臺灣新北地方法院100年訴字第230號刑事判決,民國100年08月31日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1099,臺灣高雄地方法院100年侵訴字第88號刑事判決,民國100年08月31日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1100,臺灣臺北地方法院99年訴字第397號刑事判決,民國100年08月31日,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1101,臺灣臺中地方法院100年侵訴字第108號刑事判決,民國100年08月30日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1102,臺灣彰化地方法院100年侵訴字第20號刑事判決,民國100年08月29日,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1103,臺灣高等法院高雄分院99年上訴字第1313號刑事判決,民國100年08月25日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1104,臺灣澎湖地方法院100年侵訴字第5號刑事判決,民國100年08月25日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1105,臺灣宜蘭地方法院100年訴字第46號刑事判決,民國100年08月24日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1106,臺灣臺中地方法院99年訴字第3685號刑事判決,民國100年08月23日,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
1107,臺灣臺東地方法院99年訴字第287號刑事判決,民國100年08月19日,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1108,臺灣高等法院100年侵上更(一)字第21號刑事判決,民國100年08月18日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,臺灣高等法院100年侵上訴字第48號刑事判決,民國100年08月16日,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
